file_name,doc_id,org,org_type,title,date,date_int,doc_type,field_tags,layer,source_url,retrieved_at,status,policy_tags,doc_nature
doyukai_2026_260421.pdf,doyukai_2026_260421,doyukai,経済団体,「企業とソーシャルセクター間の円滑な資金供与に向けて」 ～「共助成長社会」の実現に向けた資金面での処方箋～,2026-04-21,20260421,提言,CSR／サステナビリティ経営、ソーシャルセクター／NPO、税制,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260421a.pdf,2026-09-03,ok,企業経営・ガバナンス・サステナビリティ|税制・財政|社会保障（年金・医療・介護）,主張・提言
doyukai_2026_260420.pdf,doyukai_2026_260420,doyukai,経済団体,「ファミリーガバナンス・ガイダンス（案）」に対する意見（パブリック・コメント）,2026-04-20,20260420,意見,中堅・中小企業、企業法制／ガバナンス、企業経営,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260420a.pdf,2026-09-03,ok,中小企業|企業経営・ガバナンス・サステナビリティ|税制・財政,主張・提言
doyukai_2026_260413.pdf,doyukai_2026_260413,doyukai,経済団体,2026年3月（第156回）景気定点観測アンケート調査結果,2026-04-13,20260413,資料,マクロ経済、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260413a.pdf,2026-09-03,ok,マクロ経済・経済財政運営|労働・雇用,内部調査・会員アンケート
doyukai_2025_251224.pdf,doyukai_2025_251224,doyukai,経済団体,2025年12月（第155回）景気定点観測アンケート調査結果,2025-12-24,20251224,資料,マクロ経済、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20251224a.pdf,2026-09-03,ok,マクロ経済・経済財政運営,内部調査・会員アンケート
doyukai_2025_251017.pdf,doyukai_2025_251017,doyukai,経済団体,2025年9月（第154回）景気定点観測アンケート調査結果,2025-10-17,20251017,資料,マクロ経済、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20251017a.pdf,2026-09-03,ok,マクロ経済・経済財政運営|労働・雇用,内部調査・会員アンケート
doyukai_2025_250711.pdf,doyukai_2025_250711,doyukai,経済団体,2025年6月（第153回）景気定点観測アンケート調査結果,2025-07-11,20250711,資料,マクロ経済、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250711a.pdf,2026-09-03,ok,マクロ経済・経済財政運営|労働・雇用,内部調査・会員アンケート
doyukai_2025_250530.pdf,doyukai_2025_250530,doyukai,経済団体,のれんの非償却の導入およびのれん償却費計上区分の変更に関するテーマ受付表,2025-05-30,20250530,提言,規制・制度改革、調査・アンケート、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250530a.pdf,2026-09-03,ok,税制・財政|イノベーション・科学技術・スタートアップ|企業経営・ガバナンス・サステナビリティ,主張・提言
doyukai_2025_260218.pdf,doyukai_2025_260218,doyukai,経済団体,第7期科学技術・イノベーション基本計画答申素案に対する意見,2026-02-18,20260218,意見,イノベーション／研究開発、人材、国家ビジョン、安全保障／経済安全保障,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260218a.pdf,2026-09-03,ok,イノベーション・科学技術・スタートアップ|人材・教育|税制・財政,主張・提言
doyukai_2025_260326.pdf,doyukai_2025_260326,doyukai,経済団体,日本・ASEAN 経営者変革ネットワーク AJ-NEXT 2025報告書 多極化と不確実性の中、レジリエントで持続可能な成長を追求する,2026-03-26,20260326,報告書,国際開発・協力、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260326a.pdf,2026-09-03,ok,通商・国際経済・国際協力,活動記録
doyukai_2025_260303.pdf,doyukai_2025_260303,doyukai,経済団体,のれん非償却に関する意見,2026-03-03,20260303,意見,規制・制度改革、調査・アンケート、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260303a.pdf,2026-09-03,ok,企業経営・ガバナンス・サステナビリティ|金融・資本市場|産業政策・成長戦略,主張・提言
doyukai_2025_260203.pdf,doyukai_2025_260203,doyukai,経済団体,経済同友会、総選挙を前に各政党の政策比較を実施,2026-02-03,20260203,資料,政治、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/01_%E9%87%8D%E7%82%B9%E5%88%86%E9%87%8E%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E5%90%84%E6%94%BF%E5%85%9A%E3%81%AE%E6%94%BF%E7%AD%96%E6%AF%94%E8%BC%83.pdf,2026-09-03,ok,政治・統治機構・憲法|マクロ経済・経済財政運営|社会保障（年金・医療・介護）,外部・第三者資料
doyukai_2025_251107.pdf,doyukai_2025_251107,doyukai,経済団体,「オープンイノベーション促進税制」の延長・拡充に関する意見 ～スタートアップとの共創による非連続的成長の実現へ～,2025-11-07,20251107,意見,イノベーション／研究開発、企業経営、税制、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20251107_iken.pdf,2026-09-03,ok,税制・財政|イノベーション・科学技術・スタートアップ|産業政策・成長戦略,主張・提言
doyukai_2025_260130.pdf,doyukai_2025_260130,doyukai,経済団体,経済同友会 衆議院選挙を前に「経営者対象アンケート」を緊急実施,2026-01-30,20260130,提言,企業経営、政治、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/260130a.pdf,2026-09-03,ok,政治・統治機構・憲法|マクロ経済・経済財政運営|税制・財政,内部調査・会員アンケート
doyukai_2023_240326.pdf,doyukai_2023_240326,doyukai,経済団体,訪米ミッション報告書,2024-03-26,20240326,報告書,外交・国際問題、安全保障／経済安全保障、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20240326a.pdf,2026-09-03,ok,外交・安全保障・経済安全保障|通商・国際経済・国際協力,活動記録
doyukai_2025_250604.pdf,doyukai_2025_250604,doyukai,経済団体,日本経済のダイナミズム復活のために ―経営者・投資家の実践的活動と政府等への提言―,2025-06-04,20250604,提言,人材、企業法制／ガバナンス、企業経営、税制、起業／スタートアップ、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250604a.pdf,2026-09-03,ok,企業経営・ガバナンス・サステナビリティ|金融・資本市場|労働・雇用,主張・提言
doyukai_2024_240527.pdf,doyukai_2024_240527,doyukai,経済団体,中国ミッション報告書,2024-05-27,20240527,報告書,企業経営、海外視察／国際会議、製造業／ものづくり、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20240527report.pdf,2026-09-03,ok,通商・国際経済・国際協力|産業政策・成長戦略|イノベーション・科学技術・スタートアップ,活動記録
doyukai_2024_241025.pdf,doyukai_2024_241025,doyukai,経済団体,米州委員会ミッション報告書,2024-10-25,20241025,報告書,外交・国際問題、安全保障／経済安全保障、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241025a.pdf,2026-09-03,ok,外交・安全保障・経済安全保障|通商・国際経済・国際協力,活動記録
doyukai_2025_260115.pdf,doyukai_2025_260115,doyukai,経済団体,「パートナーシップ構築宣言」の実効性向上に向けて ～「取適法」施行を契機とし、社会全体での「価格転嫁の商習慣」の定着を～（経済3団体）,2026-01-15,20260115,提言,マクロ経済、中堅・中小企業、人材、企業経営、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260115a.pdf,2026-09-03,ok,中小企業|企業経営・ガバナンス・サステナビリティ|労働・雇用,主張・提言
doyukai_2025_260114.pdf,doyukai_2025_260114,doyukai,経済団体,経済同友会・韓国貿易協会 共同提案 「AI時代の日韓産業協力」 ― 米中主導のAI競争を前提に、日韓が取るべき産業連携の共創領域を提示 ―,2026-01-14,20260114,提言,イノベーション／研究開発、デジタル化／IT、医療・介護、海外視察／国際会議、貿易／経済連携、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20260114a.pdf,2026-09-03,ok,通商・国際経済・国際協力|イノベーション・科学技術・スタートアップ|産業政策・成長戦略,主張・提言
doyukai_2024_241225b.pdf,doyukai_2024_241225b,doyukai,経済団体,代表幹事 中国ミッション報告書,2024-12-25,20241225,報告書,企業経営、国際開発・協力、外交・国際問題、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241225b.pdf,2026-09-03,ok,通商・国際経済・国際協力|外交・安全保障・経済安全保障,活動記録
doyukai_2025_250522b.pdf,doyukai_2025_250522b,doyukai,経済団体,中国ミッション報告書,2025-05-22,20250522,報告書,イノベーション／研究開発、企業経営、外交・国際問題、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250522china.pdf,2026-09-03,ok,通商・国際経済・国際協力|外交・安全保障・経済安全保障|産業政策・成長戦略,活動記録
doyukai_2025_251223.pdf,doyukai_2025_251223,doyukai,経済団体,韓国委員会ミッション報告書,2025-12-23,20251223,報告書,イノベーション／研究開発、デジタル化／IT、医療・介護、海外視察／国際会議、貿易／経済連携、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20251223a.pdf,2026-09-03,ok,通商・国際経済・国際協力|イノベーション・科学技術・スタートアップ|デジタル・情報通信,活動記録
doyukai_2025_251208.pdf,doyukai_2025_251208,doyukai,経済団体,「ふるさと納税」の控除額の上限設定に関する緊急意見 ～共助資本主義の実現に向けた寄付の維持・拡大のために～,2025-12-08,20251208,意見,CSR／サステナビリティ経営、ソーシャルセクター／NPO、地域経済、地方行財政、税制、規制・制度改革、調査・アンケート、起業／スタートアップ、防災／震災復興,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20251208a.pdf,2026-09-03,ok,税制・財政|地域経済・観光・地方創生|企業経営・ガバナンス・サステナビリティ,主張・提言
doyukai_2025_251118.pdf,doyukai_2025_251118,doyukai,経済団体,サイバーセキュリティ戦略（案）に関する意見,2025-11-18,20251118,意見,デジタル化／IT、人材、安全保障／経済安全保障,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20251118a.pdf,2026-09-03,ok,外交・安全保障・経済安全保障|デジタル・情報通信|人材・教育,主張・提言
doyukai_2025_251021.pdf,doyukai_2025_251021,doyukai,経済団体,新政権に望む －新たな経済社会への転換にむけた合意形成－,2025-10-21,20251021,提言,ダイバーシティ、マクロ経済、人材、医療・介護、国家ビジョン、地域経済、地方行財政、外交・国際問題、安全保障／経済安全保障、年金、政治、環境／エネルギー、社会保障、税制、規制・制度改革、財政、貿易／経済連携、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20251021a.pdf,2026-09-03,ok,マクロ経済・経済財政運営|労働・雇用|政治・統治機構・憲法,主張・提言
doyukai_2025_250710.pdf,doyukai_2025_250710,doyukai,経済団体,サービス産業の持続的な成長に向けて ～個人が輝く産業になるために～,2025-07-10,20250710,提言,サービス産業、人材、医療・介護,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250710a.pdf,2026-09-03,ok,産業政策・成長戦略|労働・雇用|人材・教育,主張・提言
doyukai_2025_250501.pdf,doyukai_2025_250501,doyukai,経済団体,科学技術立国として再興するために ～ 活・博士人材 ～,2025-05-01,20250501,提言,イノベーション／研究開発、人材、国家ビジョン,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250501a.pdf,2026-09-03,ok,イノベーション・科学技術・スタートアップ|人材・教育,主張・提言
doyukai_2024_250311.pdf,doyukai_2024_250311,doyukai,経済団体,政治資金の徹底した透明化を ～国民が信頼できる政治の実現に向けて～,2025-03-11,20250311,提言,政治,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250311c%E6%9C%AC%E6%96%87.pdf,2026-09-03,ok,政治・統治機構・憲法|行政改革・規制改革,主張・提言
doyukai_2025_250522a.pdf,doyukai_2025_250522a,doyukai,経済団体,経済成長と多様な個人の活躍を支える「雇用型自律労働契約」の導入を ～労働法制の令和モデルへの見直し～,2025-05-22,20250522,提言,人材、企業経営、規制・制度改革、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250522c.pdf,2026-09-03,ok,労働・雇用|行政改革・規制改革|企業経営・ガバナンス・サステナビリティ,主張・提言
doyukai_2025_2506010.pdf,doyukai_2025_2506010,doyukai,経済団体,社会全体で育み、活力ある未来を共創する ～多様な働き方を支える「真の共働き・共育て社会」の確立へ～,2025-06-10,20250610,提言,子ども・子育て、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250610a.pdf,2026-09-03,ok,こども・子育て・人口|労働・雇用|税制・財政,主張・提言
doyukai_2025_250508.pdf,doyukai_2025_250508,doyukai,経済団体,目指すべき外国人材との共生社会とステークホルダーの果たすべき役割 ～外国人材の人口１割時代に向けて～,2025-05-08,20250508,提言,サービス産業、ダイバーシティ、人材、規制・制度改革、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250508c.pdf,2026-09-03,ok,労働・雇用|多様性・人権・ジェンダー|人材・教育,主張・提言
doyukai_2025_250523a.pdf,doyukai_2025_250523a,doyukai,経済団体,予防・健康づくりは“コストからアセットへ” ～民間投資・地域による公的保険外市場拡大～,2025-05-23,20250523,提言,医療・介護、地域経済、社会保障、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250523c.pdf,2026-09-03,ok,社会保障（年金・医療・介護）|地域経済・観光・地方創生|企業経営・ガバナンス・サステナビリティ,主張・提言
doyukai_2025_250625.pdf,doyukai_2025_250625,doyukai,経済団体,経済同友会、参議院選挙2025を前に”経営者対象の世論調査”を実施 経済界が問う国家ビジョンと抜本的な改革,2025-06-25,20250625,提言,企業経営、政治、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250625c.pdf,2026-09-03,ok,政治・統治機構・憲法|社会保障（年金・医療・介護）|税制・財政,内部調査・会員アンケート
doyukai_2024_240501.pdf,doyukai_2024_240501,doyukai,経済団体,「年収の壁」支援強化パッケージに対する企業における実態調査結果,2024-05-01,20240501,提言,サービス産業、社会保障、調査・アンケート、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20240501a.pdf,2026-09-03,ok,労働・雇用|社会保障（年金・医療・介護）|中小企業,内部調査・会員アンケート
doyukai_2025_250414.pdf,doyukai_2025_250414,doyukai,経済団体,コンテンツ産業の持続可能な成長に向けて ～アニメ産業の制作現場の改革と競争力強化～,2025-04-14,20250414,提言,その他、スポーツ・文化、デジタル化／IT、企業経営、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250414d.pdf,2026-09-03,ok,産業政策・成長戦略|企業経営・ガバナンス・サステナビリティ|人材・教育,主張・提言
doyukai_2025_250409.pdf,doyukai_2025_250409,doyukai,経済団体,企業と人材の流動化により中堅・中小企業の付加価値の創造と日本経済の復活を,2025-04-09,20250409,提言,中堅・中小企業、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250409d.pdf,2026-09-03,ok,中小企業|労働・雇用|産業政策・成長戦略,主張・提言
doyukai_2025_250519.pdf,doyukai_2025_250519,doyukai,経済団体,代表幹事インドミッション報告書,2025-05-19,20250519,報告書,人材、外交・国際問題、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250519a.pdf,2026-09-03,ok,通商・国際経済・国際協力|人材・教育|デジタル・情報通信,活動記録
doyukai_2025_250424.pdf,doyukai_2025_250424,doyukai,経済団体,代表幹事 米国ミッション報告書,2025-04-24,20250424,報告書,企業経営、国際開発・協力、外交・国際問題、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250424a.pdf,2026-09-03,ok,通商・国際経済・国際協力|外交・安全保障・経済安全保障,活動記録
doyukai_2025_250414a.pdf,doyukai_2025_250414a,doyukai,経済団体,イノベーション創出と利便性向上の実現に向けて ライドシェア新法の早期制定を求める,2025-04-14,20250414,提言,規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250414c.pdf,2026-09-03,ok,行政改革・規制改革|国土・住宅・交通・防災|産業政策・成長戦略,主張・提言
doyukai_2024_241202b.pdf,doyukai_2024_241202b,doyukai,経済団体,現役世代の働く意欲を高め、将来の安心に備える年金制度の構築 ～多様性を包摂し公平・中立・簡素な制度へ～,2024-12-02,20241202,提言,年金、社会保障、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241202e.pdf,2026-09-03,ok,社会保障（年金・医療・介護）|税制・財政|労働・雇用,主張・提言
doyukai_2024_240510.pdf,doyukai_2024_240510,doyukai,経済団体,政治不信の解消に向けた政治改革 ～改革のモメンタムを高めるための５つの提言～,2024-05-10,20240510,提言,政治、行政改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20240510a_teigen_honmon.pdf,2026-09-03,ok,政治・統治機構・憲法|行政改革・規制改革,主張・提言
doyukai_2024_240802.pdf,doyukai_2024_240802,doyukai,経済団体,第7次エネルギー基本計画に向けた意見 ～2050年に向けたわが国のエネルギーシステムの最適化のために～,2024-08-02,20240802,意見,国家ビジョン、国際開発・協力、地域経済、外交・国際問題、安全保障／経済安全保障、環境／エネルギー、行政改革、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20240802_.pdf,2026-09-03,ok,エネルギー・環境|産業政策・成長戦略|マクロ経済・経済財政運営,主張・提言
doyukai_2024_241217.pdf,doyukai_2024_241217,doyukai,経済団体,新たな政治体制下で求める労働市場改革に関する意見 ー持続的な成長と継続的な賃金上昇の二兎を追う、令和モデルの労働市場をー,2024-12-17,20241217,意見,人材、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241217a.pdf,2026-09-03,ok,労働・雇用|人材・教育|マクロ経済・経済財政運営,主張・提言
doyukai_2024_241023.pdf,doyukai_2024_241023,doyukai,経済団体,「 Cyber Security Everywhere」時代 ～経営者の８つのアクションと政府への６つの提言～,2024-10-23,20241023,提言,デジタル化／IT、人材、企業法制／ガバナンス、企業経営,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241023c.pdf,2026-09-03,ok,デジタル・情報通信|企業経営・ガバナンス・サステナビリティ|行政改革・規制改革,主張・提言
doyukai_2024_241113.pdf,doyukai_2024_241113,doyukai,経済団体,地方創生の加速に向けて ～近隣地連携・遠隔地連携のさらなる推進を～,2024-11-13,20241113,提言,デジタル化／IT、地域経済、地方行財政、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241113a.pdf,2026-09-03,ok,地域経済・観光・地方創生|行政改革・規制改革|デジタル・情報通信,主張・提言
doyukai_2024_250115.pdf,doyukai_2024_250115,doyukai,経済団体,新たに創設される育成就労制度の施行に向けた意見,2025-01-15,20250115,意見,サービス産業、ダイバーシティ、人材、規制・制度改革、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250115e.pdf,2026-09-03,ok,労働・雇用|外交・安全保障・経済安全保障|人材・教育,主張・提言
doyukai_2025_250404.pdf,doyukai_2025_250404,doyukai,経済団体,不確実性とAI ～進化と適応の新時代へ～,2025-04-04,20250404,提言,デジタル化／IT、人材、企業経営、安全保障／経済安全保障、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250404e.pdf,2026-09-03,ok,デジタル・情報通信|イノベーション・科学技術・スタートアップ|産業政策・成長戦略,主張・提言
doyukai_2025_250423.pdf,doyukai_2025_250423,doyukai,経済団体,イノベーション創出へのDEI経営 ～第二章：男性育休から考える育児のジェンダー平等～,2025-04-23,20250423,提言,ダイバーシティ、人材、子ども・子育て,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250423a.pdf,2026-09-03,ok,多様性・人権・ジェンダー|労働・雇用|こども・子育て・人口,主張・提言
doyukai_2025_20250410a.pdf,doyukai_2025_20250410a,doyukai,経済団体,2025年3月（第152回）景気定点観測アンケート調査結果,2025-04-10,20250410,資料,マクロ経済、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250410a.pdf,2026-09-03,ok,マクロ経済・経済財政運営|産業政策・成長戦略,内部調査・会員アンケート
doyukai_2024_250310.pdf,doyukai_2024_250310,doyukai,経済団体,能動的サイバー防御の実現に向けて ～サイバー対処能力強化法案及び同整備法案の早期成立を～,2025-03-10,20250310,提言,デジタル化／IT、人材、企業法制／ガバナンス、企業経営,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/%E2%98%85%E2%98%85Fin%2020250310a.pdf,2026-09-03,ok,外交・安全保障・経済安全保障|デジタル・情報通信|行政改革・規制改革,主張・提言
doyukai_2024_250305.pdf,doyukai_2024_250305,doyukai,経済団体,TICAD9を契機にアフリカへのコミットメントの具現化を “Cost of Inaction”に目を向け、共創を通じて成果を生み出す,2025-03-05,20250305,提言,中堅・中小企業、人材、企業経営、国際開発・協力、外交・国際問題、貿易／経済連携、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250305a.pdf,2026-09-03,ok,通商・国際経済・国際協力|産業政策・成長戦略|外交・安全保障・経済安全保障,主張・提言
doyukai_2024_250227_01.pdf,doyukai_2024_250227_01,doyukai,経済団体,アフリカ投資フォーラム（AIF）参加ミッション報告書,2025-02-27,20250227,報告書,国際開発・協力、海外視察／国際会議,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250227a.pdf,2026-09-03,ok,通商・国際経済・国際協力,活動記録
doyukai_2024_250227.pdf,doyukai_2024_250227,doyukai,経済団体,第3回日アフリカ官民経済フォーラムミッション報告書,2025-02-27,20250227,報告書,国際開発・協力、海外視察／国際会議、起業／スタートアップ,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/2d4af26ba6d896bdc9f32c1665a4f3f70d12dd67.pdf,2026-09-03,ok,通商・国際経済・国際協力|産業政策・成長戦略,活動記録
doyukai_2024_250131.pdf,doyukai_2024_250131,doyukai,経済団体,韓国委員会ミッション報告書,2025-01-31,20250131,報告書,外交・国際問題、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250131a.pdf,2026-09-03,ok,通商・国際経済・国際協力|イノベーション・科学技術・スタートアップ|産業政策・成長戦略,活動記録
doyukai_2024_250126.pdf,doyukai_2024_250126,doyukai,経済団体,「第7次エネルギー基本計画（案）」に対する意見 （パブリック・コメント）,2025-01-26,20250126,意見,国家ビジョン、国際開発・協力、地域経済、外交・国際問題、安全保障／経済安全保障、環境／エネルギー、行政改革、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250126a.pdf,2026-09-03,ok,エネルギー・環境|産業政策・成長戦略|行政改革・規制改革,主張・提言
doyukai_2024_250127.pdf,doyukai_2024_250127,doyukai,経済団体,「産業構造審議会 経済産業政策新機軸部会 事業再構築小委員会報告書（案） －早期での事業再生の円滑化に向けて－」に対する意見（パブリック・コメント）,2025-01-27,20250127,意見,中堅・中小企業、企業法制／ガバナンス、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250127a.pdf,2026-09-03,ok,中小企業|企業経営・ガバナンス・サステナビリティ|行政改革・規制改革,主張・提言
doyukai_2024_241202a.pdf,doyukai_2024_241202a,doyukai,経済団体,将来のエネルギー・GX戦略に関する意見,2024-12-02,20241202,意見,国家ビジョン、国際開発・協力、地域経済、外交・国際問題、安全保障／経済安全保障、環境／エネルギー、行政改革、規制・制度改革,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241202a.pdf,2026-09-03,ok,エネルギー・環境|産業政策・成長戦略|外交・安全保障・経済安全保障,主張・提言
doyukai_2024_250116.pdf,doyukai_2024_250116,doyukai,経済団体,社会全体における「価格転嫁の商習慣」の定着に向けて ～構造的な賃上げによる成長型経済の実現へ～（経済3団体）,2025-01-16,20250116,提言,マクロ経済、中堅・中小企業、人材、企業経営、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250116a.pdf,2026-09-03,ok,中小企業|労働・雇用|マクロ経済・経済財政運営,主張・提言
doyukai_2024_250115b.pdf,doyukai_2024_250115b,doyukai,経済団体,「ソーシャルセクター連携」 のすすめ ～共助経営のためのガイダンス～,2025-01-15,20250115,提言,CSR／サステナビリティ経営、ソーシャルセクター／NPO、企業経営,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250115c.pdf,2026-09-03,ok,企業経営・ガバナンス・サステナビリティ,主張・提言
doyukai_2024_250114.pdf,doyukai_2024_250114,doyukai,経済団体,第50回日本・ASEAN経営者会議 報告書 持続可能な未来のための強固なパートナーシップの構築にむけて,2025-01-14,20250114,報告書,国際開発・協力、海外視察／国際会議、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20250114a.pdf,2026-09-03,ok,通商・国際経済・国際協力|農林水産・食料|地域経済・観光・地方創生,活動記録
doyukai_2024_20241226a.pdf,doyukai_2024_20241226a,doyukai,経済団体,2024年12月（第151回）景気定点観測アンケート調査結果,2024-12-26,20241226,資料,マクロ経済、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241226a.pdf,2026-09-03,ok,マクロ経済・経済財政運営,内部調査・会員アンケート
doyukai_2024_241225a.pdf,doyukai_2024_241225a,doyukai,経済団体,「重要経済安保情報の指定及びその解除、適性評価の実施並びに 適合事業者の認定に関し、統一的な運用を図るための基準（案）」に対する意見（パブリックコメント）,2024-12-25,20241225,意見,イノベーション／研究開発、企業法制／ガバナンス、企業経営、安全保障／経済安全保障,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241225a.pdf,2026-09-03,ok,外交・安全保障・経済安全保障|行政改革・規制改革|企業経営・ガバナンス・サステナビリティ,主張・提言
doyukai_2024_241112.pdf,doyukai_2024_241112,doyukai,経済団体,新政権に望む ―日本経済の構造転換に向けた経済財政運営―,2024-11-12,20241112,提言,国家ビジョン、地方行財政、社会保障、行政改革、財政,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241112a.pdf,2026-09-03,ok,マクロ経済・経済財政運営|税制・財政|労働・雇用,主張・提言
doyukai_2024_241024.pdf,doyukai_2024_241024,doyukai,経済団体,公開質問状「今回の総選挙において各党に明示いただきたい重要政策」 各政党の回答・重点政策分野における各政党の政策比較・評価,2024-10-24,20241024,資料,政治、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241024a.pdf,2026-09-03,ok,政治・統治機構・憲法|外交・安全保障・経済安全保障|マクロ経済・経済財政運営,外部・第三者資料
doyukai_2024_20241010a.pdf,doyukai_2024_20241010a,doyukai,経済団体,2024年9月（第150回）景気定点観測アンケート調査結果,2024-10-10,20241010,資料,マクロ経済、調査・アンケート,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241010a.pdf,2026-09-03,ok,マクロ経済・経済財政運営|労働・雇用,内部調査・会員アンケート
doyukai_2024_241003.pdf,doyukai_2024_241003,doyukai,経済団体,「貿易関係貿易外取引等に関する省令の一部を改正する省令（案）等」に対するパブリック・コメント,2024-10-03,20241003,意見,イノベーション／研究開発、企業経営、安全保障／経済安全保障、規制・制度改革、貿易／経済連携,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/20241003a.pdf,2026-09-03,ok,外交・安全保障・経済安全保障|産業政策・成長戦略|行政改革・規制改革,主張・提言
doyukai_2024_241001.pdf,doyukai_2024_241001,doyukai,経済団体,企業・経営者によるカスタマーハラスメント対応強化に向けて,2024-10-01,20241001,提言,サービス産業、企業経営、雇用・労働,公開,https://www.doyukai.or.jp/policyproposals/uploads/docs/202401001a.pdf,2026-09-03,ok,労働・雇用|企業経営・ガバナンス・サステナビリティ,主張・提言
